BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2019-05-21,ГАЗПРОМ ао,GAZP,122035,18735226262.0,201.3,199.01,210.98,207.8,206.39,207.8,90773870,206.39,206.39,207.8,18735226262.0,18735226262.0,18735226262.0,,3
TQBR,2019-05-22,ГАЗПРОМ ао,GAZP,45259,7298184223.0,208.92,206.33,210.11,208.1,207.94,208.1,35097660,207.94,207.94,208.1,7298184223.0,7298184223.0,7298184223.0,,3
TQBR,2019-05-23,ГАЗПРОМ ао,GAZP,69851,11402206555.0,207.0,205.84,212.18,208.86,209.08,208.86,54534000,209.08,209.08,208.86,11402206555.0,11402206555.0,11402206555.0,,3
TQBR,2019-05-24,ГАЗПРОМ ао,GAZP,36246,6006007597.2,209.49,203.76,210.2,204.5,206.81,204.5,29041460,206.81,206.81,204.5,6006007597.2,6006007597.2,6006007597.2,,3
TQBR,2019-05-27,ГАЗПРОМ ао,GAZP,42197,5750528536.9,204.25,200.84,206.6,206.2,204.42,206.2,28126330,204.45,204.45,206.2,5750528536.9,5750528536.9,5750528536.9,,3
TQBR,2019-05-28,ГАЗПРОМ ао,GAZP,44785,12437024182.1,206.0,201.0,206.0,203.13,203.33,203.13,61173390,203.31,203.31,203.13,12437024182.1,12437024182.1,12437024182.1,,3
TQBR,2019-05-29,ГАЗПРОМ ао,GAZP,59966,8812368872.2,202.11,201.11,207.69,207.14,205.28,207.14,42936640,205.24,205.24,207.14,8812368872.2,8812368872.2,8812368872.2,,3
TQBR,2019-05-30,ГАЗПРОМ ао,GAZP,90917,16400553423.8,207.9,207.57,216.45,213.1,212.42,213.1,77206560,212.42,212.42,213.1,16400553423.8,16400553423.8,16400553423.8,,3
TQBR,2019-05-31,ГАЗПРОМ ао,GAZP,52147,9310665830.3,212.0,210.05,215.27,215.1,212.77,215.1,43760000,212.77,212.77,215.1,9310665830.3,9310665830.3,9310665830.3,,3
TQBR,2019-06-03,ГАЗПРОМ ао,GAZP,259735,51074340391.1,214.41,213.5,251.65,235.51,233.58,235.51,218660620,233.58,233.58,235.51,51074340391.1,51074340391.1,51074340391.1,,3
TQBR,2019-06-04,ГАЗПРОМ ао,GAZP,145237,25107792118.2,233.5,223.52,235.59,230.16,229.06,230.16,109611180,229.06,229.06,230.16,25107792118.2,25107792118.2,25107792118.2,,3
TQBR,2019-06-05,ГАЗПРОМ ао,GAZP,54562,9253315065.4,230.24,228.04,233.3,230.01,229.93,230.01,40242790,229.94,229.94,230.01,9253315065.4,9253315065.4,9253315065.4,,3
TQBR,2019-06-06,ГАЗПРОМ ао,GAZP,71345,12824105486.6,230.0,228.71,236.62,231.45,232.05,231.45,55262120,232.06,232.06,231.45,12824105486.6,12824105486.6,12824105486.6,,3
TQBR,2019-06-07,ГАЗПРОМ ао,GAZP,53727,9789623945.9,233.77,230.0,233.77,230.5,231.71,230.5,42249090,231.71,231.71,230.5,9789623945.9,9789623945.9,9789623945.9,,3
TQBR,2019-06-10,ГАЗПРОМ ао,GAZP,42931,7100306057.7,230.85,230.4,234.3,232.1,231.9,232.1,30618070,231.9,231.9,232.1,7100306057.7,7100306057.7,7100306057.7,,3
TQBR,2019-06-11,ГАЗПРОМ ао,GAZP,56718,10514849700.2,232.32,231.13,237.63,234.86,234.25,234.86,44886080,234.26,234.26,234.86,10514849700.2,10514849700.2,10514849700.2,,3
TQBR,2019-06-13,ГАЗПРОМ ао,GAZP,46680,8332597536.6,233.74,233.01,237.35,234.44,235.29,234.44,35414740,235.29,235.29,234.44,8332597536.6,8332597536.6,8332597536.6,,3
TQBR,2019-06-14,ГАЗПРОМ ао,GAZP,37609,5926624665.6,234.13,231.26,235.44,231.51,233.27,231.51,25405530,233.28,233.28,231.51,5926624665.6,5926624665.6,5926624665.6,,3
TQBR,2019-06-17,ГАЗПРОМ ао,GAZP,46369,7489495817.6,231.58,229.63,234.44,229.81,231.47,229.81,32355090,231.48,231.48,229.81,7489495817.6,7489495817.6,7489495817.6,,3
TQBR,2019-06-18,ГАЗПРОМ ао,GAZP,40468,7422010829.7,229.67,228.3,232.3,232.13,230.27,232.13,32231160,230.27,230.27,232.13,7422010829.7,7422010829.7,7422010829.7,,3
TQBR,2019-06-19,ГАЗПРОМ ао,GAZP,39459,7426876490.0,232.5,232.0,235.42,232.46,233.25,232.46,31840230,233.25,233.25,232.46,7426876490.0,7426876490.0,7426876490.0,,3
TQBR,2019-06-20,ГАЗПРОМ ао,GAZP,50608,10462155874.6,234.0,231.45,234.45,232.52,233.09,232.52,44885210,233.09,233.09,232.52,10462155874.6,10462155874.6,10462155874.6,,3
TQBR,2019-06-21,ГАЗПРОМ ао,GAZP,45394,10838225653.8,232.52,228.85,232.52,229.09,230.12,229.09,47097870,230.12,230.12,229.09,10838225653.8,10838225653.8,10838225653.8,,3
TQBR,2019-06-24,ГАЗПРОМ ао,GAZP,33690,5119767618.7,229.54,229.47,233.04,232.38,231.82,232.38,22084750,231.82,231.82,232.38,5119767618.7,5119767618.7,5119767618.7,,3
TQBR,2019-06-25,ГАЗПРОМ ао,GAZP,30741,4966988960.2,232.01,229.64,232.19,232.09,230.64,232.09,21536080,230.64,230.64,232.09,4966988960.2,4966988960.2,4966988960.2,,3
TQBR,2019-06-26,ГАЗПРОМ ао,GAZP,26263,4479375780.6,232.51,232.0,233.6,233.1,232.77,233.1,19243490,232.77,232.77,233.1,4479375780.6,4479375780.6,4479375780.6,,3
TQBR,2019-06-27,ГАЗПРОМ ао,GAZP,28333,5193636682.1,233.0,232.6,234.93,232.6,233.49,232.6,22243370,233.49,233.49,232.6,5193636682.1,5193636682.1,5193636682.1,,3
TQBR,2019-06-28,ГАЗПРОМ ао,GAZP,46059,9927733542.8,233.2,232.35,235.47,232.83,233.64,232.83,42491870,233.64,233.64,232.83,9927733542.8,9927733542.8,9927733542.8,,3
TQBR,2019-07-01,ГАЗПРОМ ао,GAZP,109851,19422690666.3,234.1,234.1,248.43,245.5,243.25,245.5,79850910,243.24,243.24,245.5,19422690666.3,19422690666.3,19422690666.3,,3
TQBR,2019-07-02,ГАЗПРОМ ао,GAZP,52472,7749035721.0,246.25,243.7,249.26,246.65,245.74,246.65,31530740,245.76,245.76,246.65,7749035721.0,7749035721.0,7749035721.0,,3
TQBR,2019-07-03,ГАЗПРОМ ао,GAZP,63978,11185740929.9,246.0,245.55,251.6,251.6,249.71,251.6,44795180,249.71,249.71,251.6,11185740929.9,11185740929.9,11185740929.9,,3
TQBR,2019-07-04,ГАЗПРОМ ао,GAZP,61019,11056624909.7,251.6,250.61,256.4,255.35,254.25,255.35,43487300,254.25,254.25,255.35,11056624909.7,11056624909.7,11056624909.7,,3
TQBR,2019-07-05,ГАЗПРОМ ао,GAZP,48236,9151895068.8,255.32,250.12,255.96,250.89,252.5,250.89,36241080,252.53,252.53,250.89,9151895068.8,9151895068.8,9151895068.8,,3
TQBR,2019-07-08,ГАЗПРОМ ао,GAZP,52198,9771150030.2,250.09,245.2,250.96,248.51,248.34,248.51,39346300,248.34,248.34,248.51,9771150030.2,9771150030.2,9771150030.2,,3
TQBR,2019-07-09,ГАЗПРОМ ао,GAZP,56455,8142690752.7,248.69,247.71,252.93,250.17,250.86,250.17,32460070,250.85,250.85,250.17,8142690752.7,8142690752.7,8142690752.7,,3
TQBR,2019-07-10,ГАЗПРОМ ао,GAZP,39056,8263169251.7,250.75,248.8,251.48,250.21,250.24,250.21,33020790,250.24,250.24,250.21,8263169251.7,8263169251.7,8263169251.7,,3
TQBR,2019-07-11,ГАЗПРОМ ао,GAZP,54589,10651006574.0,250.0,245.0,250.69,247.2,247.4,247.2,43055510,247.38,247.38,247.2,10651006574.0,10651006574.0,10651006574.0,,3
TQBR,2019-07-12,ГАЗПРОМ ао,GAZP,32906,5312486032.5,247.0,244.0,247.8,245.5,245.64,245.5,21628190,245.63,245.63,245.5,5312486032.5,5312486032.5,5312486032.5,,3
TQBR,2019-07-15,ГАЗПРОМ ао,GAZP,55080,8761626889.9,246.98,240.1,248.08,240.3,243.51,240.3,35980810,243.51,243.51,240.3,8761626889.9,8761626889.9,8761626889.9,,3
TQBR,2019-07-16,ГАЗПРОМ ао,GAZP,80790,9719130386.9,240.01,235.83,240.4,238.01,237.61,238.01,40882900,237.73,237.73,238.01,9719130386.9,9719130386.9,9719130386.9,,3
TQBR,2019-07-17,ГАЗПРОМ ао,GAZP,70741,10906262010.6,223.56,218.63,224.03,220.19,220.64,220.19,49433790,220.62,220.62,220.19,10906262010.6,10906262010.6,10906262010.6,,3
TQBR,2019-07-18,ГАЗПРОМ ао,GAZP,44956,6727017613.5,219.0,215.77,219.8,218.3,217.95,218.3,30865690,217.94,217.94,218.3,6727017613.5,6727017613.5,6727017613.5,,3
TQBR,2019-07-19,ГАЗПРОМ ао,GAZP,31590,4367798704.2,219.5,215.37,220.43,216.0,218.06,216.0,20030360,218.06,218.06,216.0,4367798704.2,4367798704.2,4367798704.2,,3
TQBR,2019-07-22,ГАЗПРОМ ао,GAZP,51834,7328247410.5,215.97,214.1,220.0,217.12,217.27,217.12,33706200,217.42,217.42,217.12,7328247410.5,7328247410.5,7328247410.5,,3
TQBR,2019-07-23,ГАЗПРОМ ао,GAZP,52319,7596908551.8,217.5,216.76,221.17,217.39,218.67,217.39,34741150,218.67,218.67,217.39,7596908551.8,7596908551.8,7596908551.8,,3
TQBR,2019-07-24,ГАЗПРОМ ао,GAZP,62342,9544695210.5,218.47,210.51,218.47,212.0,214.42,212.0,44516010,214.41,214.41,212.0,9544695210.5,9544695210.5,9544695210.5,,3
TQBR,2019-07-25,ГАЗПРОМ ао,GAZP,180156,37195159429.8,208.0,206.0,228.94,219.0,220.83,219.0,168789670,220.36,220.36,219.0,37195159429.8,37195159429.8,37195159429.8,,3
TQBR,2019-07-26,ГАЗПРОМ ао,GAZP,193024,41685904660.6,217.0,217.0,236.0,234.23,230.23,234.23,181110520,230.17,230.17,234.23,41685904660.6,41685904660.6,41685904660.6,,3
TQBR,2019-07-29,ГАЗПРОМ ао,GAZP,67925,11921941814.9,234.12,231.83,238.7,236.73,236.17,236.73,50480020,236.17,236.17,236.73,11921941814.9,11921941814.9,11921941814.9,,3
TQBR,2019-07-30,ГАЗПРОМ ао,GAZP,62764,10355500142.6,236.1,232.37,237.13,237.1,235.01,237.1,44064660,235.01,235.01,237.1,10355500142.6,10355500142.6,10355500142.6,,3
TQBR,2019-07-31,ГАЗПРОМ ао,GAZP,55204,10776932359.4,237.41,234.44,239.64,236.9,237.16,236.9,45442560,237.16,237.16,236.9,10776932359.4,10776932359.4,10776932359.4,,3
TQBR,2019-08-01,ГАЗПРОМ ао,GAZP,40391,7356390798.6,234.54,233.29,237.34,234.28,235.19,234.28,31278900,235.19,235.19,234.28,7356390798.6,7356390798.6,7356390798.6,,3
TQBR,2019-08-02,ГАЗПРОМ ао,GAZP,71150,13652738004.8,231.1,227.91,233.17,227.91,230.25,227.91,59295740,230.25,230.25,227.91,13652738004.8,13652738004.8,13652738004.8,,3
TQBR,2019-08-05,ГАЗПРОМ ао,GAZP,67061,12017369016.2,226.0,222.3,228.0,223.61,225.18,223.61,53368340,225.18,225.18,223.61,12017369016.2,12017369016.2,12017369016.2,,3
TQBR,2019-08-06,ГАЗПРОМ ао,GAZP,37710,6887898388.6,223.62,223.62,227.78,226.76,226.1,226.76,30463070,226.11,226.11,226.76,6887898388.6,6887898388.6,6887898388.6,,3
TQBR,2019-08-07,ГАЗПРОМ ао,GAZP,64180,11372603896.7,226.9,225.5,232.67,227.67,228.7,227.67,49728560,228.69,228.69,227.67,11372603896.7,11372603896.7,11372603896.7,,3
TQBR,2019-08-08,ГАЗПРОМ ао,GAZP,39131,6873633180.5,230.51,230.43,233.54,231.21,231.98,231.21,29630530,231.98,231.98,231.21,6873633180.5,6873633180.5,6873633180.5,,3
TQBR,2019-08-09,ГАЗПРОМ ао,GAZP,27312,4274989333.6,231.45,228.91,232.26,229.96,230.33,229.96,18560360,230.33,230.33,229.96,4274989333.6,4274989333.6,4274989333.6,,3
TQBR,2019-08-12,ГАЗПРОМ ао,GAZP,25242,3675870598.6,231.06,229.29,232.97,230.24,230.7,230.24,15933290,230.7,230.7,230.24,3675870598.6,3675870598.6,3675870598.6,,3
TQBR,2019-08-13,ГАЗПРОМ ао,GAZP,42857,8053441170.9,229.88,226.46,232.16,229.87,229.09,229.87,35154020,229.09,229.09,229.87,8053441170.9,8053441170.9,8053441170.9,,3
TQBR,2019-08-14,ГАЗПРОМ ао,GAZP,43647,8142868060.8,231.1,224.58,231.19,227.1,227.22,227.1,35835210,227.23,227.23,227.1,8142868060.8,8142868060.8,8142868060.8,,3
TQBR,2019-08-15,ГАЗПРОМ ао,GAZP,39561,7346019541.9,227.69,224.89,229.7,227.15,227.46,227.15,32300710,227.43,227.43,227.15,7346019541.9,7346019541.9,7346019541.9,,3
TQBR,2019-08-16,ГАЗПРОМ ао,GAZP,29551,5683241800.1,228.48,224.08,229.38,224.71,225.86,224.71,25162920,225.86,225.86,224.71,5683241800.1,5683241800.1,5683241800.1,,3
TQBR,2019-08-19,ГАЗПРОМ ао,GAZP,27148,4316960290.7,225.99,223.65,227.2,226.8,225.63,226.8,19131930,225.64,225.64,226.8,4316960290.7,4316960290.7,4316960290.7,,3
TQBR,2019-08-20,ГАЗПРОМ ао,GAZP,44551,7994198269.4,226.58,226.15,232.32,231.54,230.8,231.54,34636220,230.8,230.8,231.54,7994198269.4,7994198269.4,7994198269.4,,3
TQBR,2019-08-21,ГАЗПРОМ ао,GAZP,30307,4739549784.2,231.8,230.5,232.32,231.22,231.17,231.22,20502100,231.17,231.17,231.22,4739549784.2,4739549784.2,4739549784.2,,3
TQBR,2019-08-22,ГАЗПРОМ ао,GAZP,32278,6156079257.8,230.9,230.21,233.98,232.06,232.42,232.06,26486570,232.42,232.42,232.06,6156079257.8,6156079257.8,6156079257.8,,3
TQBR,2019-08-23,ГАЗПРОМ ао,GAZP,43163,6697272853.4,232.7,228.93,233.04,229.35,230.77,229.35,29021720,230.77,230.77,229.35,6697272853.4,6697272853.4,6697272853.4,,3
TQBR,2019-08-26,ГАЗПРОМ ао,GAZP,16461,2578400308.4,228.88,228.05,230.6,228.9,229.46,228.9,11237140,229.45,229.45,228.9,2578400308.4,2578400308.4,2578400308.4,,3
TQBR,2019-08-27,ГАЗПРОМ ао,GAZP,56905,12596808159.6,228.92,223.0,229.28,227.0,225.84,227.0,55774330,225.85,225.85,227.0,12596808159.6,12596808159.6,12596808159.6,,3
TQBR,2019-08-28,ГАЗПРОМ ао,GAZP,43795,7375401085.0,226.56,224.88,228.64,228.48,226.78,228.48,32524180,226.77,226.77,228.48,7375401085.0,7375401085.0,7375401085.0,,3
TQBR,2019-08-29,ГАЗПРОМ ао,GAZP,56362,11083250920.7,228.85,228.67,235.25,233.2,232.96,233.2,47577710,232.95,232.95,233.2,11083250920.7,11083250920.7,11083250920.7,,3
TQBR,2019-08-30,ГАЗПРОМ ао,GAZP,28456,5122344605.8,233.69,231.07,233.85,232.15,232.5,232.15,22031170,232.5,232.5,232.15,5122344605.8,5122344605.8,5122344605.8,,3
TQBR,2019-09-02,ГАЗПРОМ ао,GAZP,27353,4481467706.1,231.75,230.5,234.22,233.67,232.65,233.67,19262350,232.65,232.65,233.67,4481467706.1,4481467706.1,4481467706.1,,3
TQBR,2019-09-03,ГАЗПРОМ ао,GAZP,27747,4780132747.3,233.4,229.96,233.6,231.02,231.38,231.02,20658530,231.39,231.39,231.02,4780132747.3,4780132747.3,4780132747.3,,3
TQBR,2019-09-04,ГАЗПРОМ ао,GAZP,34849,6426674288.7,232.7,232.18,234.78,233.71,233.46,233.71,27528260,233.46,233.46,233.71,6426674288.7,6426674288.7,6426674288.7,,3
TQBR,2019-09-05,ГАЗПРОМ ао,GAZP,37692,7054008563.5,234.7,234.64,238.17,236.18,236.14,236.18,29869370,236.16,236.16,236.18,7054008563.5,7054008563.5,7054008563.5,,3
TQBR,2019-09-06,ГАЗПРОМ ао,GAZP,37565,5830437465.5,235.66,232.38,235.97,234.49,233.52,234.49,24966640,233.53,233.53,234.49,5830437465.5,5830437465.5,5830437465.5,,3
TQBR,2019-09-09,ГАЗПРОМ ао,GAZP,25267,3899228614.3,235.0,233.0,235.62,234.85,234.28,234.85,16643150,234.28,234.28,234.85,3899228614.3,3899228614.3,3899228614.3,,3
TQBR,2019-09-10,ГАЗПРОМ ао,GAZP,39696,5613349624.3,234.32,232.02,235.1,233.0,233.26,233.0,24064830,233.26,233.26,233.0,5613349624.3,5613349624.3,5613349624.3,,3
TQBR,2019-09-11,ГАЗПРОМ ао,GAZP,35938,6349959512.7,233.03,232.2,235.38,235.07,234.12,235.07,27122090,234.13,234.13,235.07,6349959512.7,6349959512.7,6349959512.7,,3
TQBR,2019-09-12,ГАЗПРОМ ао,GAZP,38495,6769256369.1,234.3,231.51,235.28,232.88,233.38,232.88,28998480,233.43,233.43,232.88,6769256369.1,6769256369.1,6769256369.1,,3
TQBR,2019-09-13,ГАЗПРОМ ао,GAZP,31243,4166406854.6,232.51,230.8,233.41,232.5,231.88,232.5,17968340,231.87,231.87,232.5,4166406854.6,4166406854.6,4166406854.6,,3
TQBR,2019-09-16,ГАЗПРОМ ао,GAZP,33396,6815301575.4,233.98,232.57,234.88,234.88,233.92,234.88,29135720,233.92,233.92,234.88,6815301575.4,6815301575.4,6815301575.4,,3
TQBR,2019-09-17,ГАЗПРОМ ао,GAZP,37311,6620850619.8,234.53,232.36,235.17,233.58,233.62,233.58,28339540,233.63,233.63,233.58,6620850619.8,6620850619.8,6620850619.8,,3
TQBR,2019-09-18,ГАЗПРОМ ао,GAZP,18445,2862573035.9,233.0,232.3,233.96,233.46,233.2,233.46,12275290,233.2,233.2,233.46,2862573035.9,2862573035.9,2862573035.9,,3
TQBR,2019-09-19,ГАЗПРОМ ао,GAZP,50948,7332965323.1,233.11,230.06,233.28,230.52,231.59,230.52,31662990,231.59,231.59,230.52,7332965323.1,7332965323.1,7332965323.1,,3
TQBR,2019-09-20,ГАЗПРОМ ао,GAZP,33581,7966199993.1,230.75,228.5,231.0,230.41,229.89,230.41,34652120,229.89,229.89,230.41,7966199993.1,7966199993.1,7966199993.1,,3
TQBR,2019-09-23,ГАЗПРОМ ао,GAZP,26809,3883355592.2,230.5,228.87,231.25,230.36,229.93,230.36,16889390,229.93,229.93,230.36,3883355592.2,3883355592.2,3883355592.2,,3
TQBR,2019-09-24,ГАЗПРОМ ао,GAZP,42540,5118103532.8,230.36,227.19,230.68,227.7,228.79,227.7,22369470,228.8,228.8,227.7,5118103532.8,5118103532.8,5118103532.8,,3
TQBR,2019-09-25,ГАЗПРОМ ао,GAZP,31312,5010963569.7,227.04,225.76,228.7,228.43,227.32,228.43,22046400,227.29,227.29,228.43,5010963569.7,5010963569.7,5010963569.7,,3
TQBR,2019-09-26,ГАЗПРОМ ао,GAZP,52164,9372307977.9,228.74,228.31,233.7,231.97,231.89,231.97,40417870,231.89,231.89,231.97,9372307977.9,9372307977.9,9372307977.9,,3
TQBR,2019-09-27,ГАЗПРОМ ао,GAZP,24764,3125766891.9,231.92,229.01,232.14,229.01,230.37,229.01,13568600,230.37,230.37,229.01,3125766891.9,3125766891.9,3125766891.9,,3
TQBR,2019-09-30,ГАЗПРОМ ао,GAZP,41844,6008364652.3,229.05,225.9,229.46,225.9,226.87,225.9,26483850,226.87,226.87,225.9,6008364652.3,6008364652.3,6008364652.3,,3
TQBR,2019-10-01,ГАЗПРОМ ао,GAZP,29098,3796524873.7,226.0,225.17,227.7,226.49,226.68,226.49,16748700,226.68,226.68,226.49,3796524873.7,3796524873.7,3796524873.7,,3
TQBR,2019-10-02,ГАЗПРОМ ао,GAZP,50430,7157588108.1,226.16,223.25,226.65,223.6,224.54,223.6,31876570,224.54,224.54,223.6,7157588108.1,7157588108.1,7157588108.1,,3
TQBR,2019-10-03,ГАЗПРОМ ао,GAZP,46509,6680406536.3,223.5,220.79,224.89,223.1,222.83,223.1,29978410,222.84,222.84,223.1,6680406536.3,6680406536.3,6680406536.3,,3
TQBR,2019-10-04,ГАЗПРОМ ао,GAZP,38370,4908761846.8,224.3,221.24,224.65,221.66,222.83,221.66,22029190,222.83,222.83,221.66,4908761846.8,4908761846.8,4908761846.8,,3
TQBR,2019-10-07,ГАЗПРОМ ао,GAZP,36501,5028296911.1,221.9,220.68,226.81,226.36,224.55,226.36,22387030,224.61,224.61,226.36,5028296911.1,5028296911.1,5028296911.1,,3
TQBR,2019-10-08,ГАЗПРОМ ао,GAZP,31173,4990571369.8,226.53,222.71,227.7,223.2,224.16,223.2,22262970,224.16,224.16,223.2,4990571369.8,4990571369.8,4990571369.8,,3
TQBR,2019-10-09,ГАЗПРОМ ао,GAZP,22599,3330194069.5,223.1,221.72,224.71,223.18,223.28,223.18,14915050,223.28,223.28,223.18,3330194069.5,3330194069.5,3330194069.5,,3
TQBR,2019-10-10,ГАЗПРОМ ао,GAZP,23388,3284941860.5,223.0,222.27,224.93,224.5,223.87,224.5,14673550,223.87,223.87,224.5,3284941860.5,3284941860.5,3284941860.5,,3
TQBR,2019-10-11,ГАЗПРОМ ао,GAZP,27596,4167115926.2,225.0,224.82,227.5,227.37,226.62,227.37,18387940,226.62,226.62,227.37,4167115926.2,4167115926.2,4167115926.2,,3
TQBR,2019-10-14,ГАЗПРОМ ао,GAZP,30049,3329361603.9,227.37,225.5,228.61,226.0,226.46,226.0,14701580,226.46,226.46,226.0,3329361603.9,3329361603.9,3329361603.9,,3
TQBR,2019-10-15,ГАЗПРОМ ао,GAZP,35134,4099596688.3,226.0,224.06,227.15,226.0,225.78,226.0,18157400,225.78,225.78,226.0,4099596688.3,4099596688.3,4099596688.3,,3
TQBR,2019-10-16,ГАЗПРОМ ао,GAZP,22432,4035176230.6,226.0,225.11,227.9,227.7,226.66,227.7,17802690,226.66,226.66,227.7,4035176230.6,4035176230.6,4035176230.6,,3
TQBR,2019-10-17,ГАЗПРОМ ао,GAZP,34074,4872404834.9,227.66,226.0,228.6,228.0,227.58,228.0,21411670,227.56,227.56,228.0,4872404834.9,4872404834.9,4872404834.9,,3
TQBR,2019-10-18,ГАЗПРОМ ао,GAZP,24031,3777616922.4,227.88,227.2,228.9,228.0,228.07,228.0,16563990,228.06,228.06,228.0,3777616922.4,3777616922.4,3777616922.4,,3
TQBR,2019-10-21,ГАЗПРОМ ао,GAZP,23559,3288857056.3,228.49,227.31,229.11,228.54,228.19,228.54,14412970,228.19,228.19,228.54,3288857056.3,3288857056.3,3288857056.3,,3
TQBR,2019-10-22,ГАЗПРОМ ао,GAZP,66105,9970779019.3,228.58,228.28,235.36,235.36,232.53,235.36,42876290,232.55,232.55,235.36,9970779019.3,9970779019.3,9970779019.3,,3
TQBR,2019-10-23,ГАЗПРОМ ао,GAZP,54558,9322087784.7,234.86,233.16,237.67,236.2,235.38,236.2,39604070,235.38,235.38,236.2,9322087784.7,9322087784.7,9322087784.7,,3
TQBR,2019-10-24,ГАЗПРОМ ао,GAZP,76184,11458864903.0,236.41,236.41,244.0,243.94,240.53,243.94,47639670,240.53,240.53,243.94,11458864903.0,11458864903.0,11458864903.0,,3
TQBR,2019-10-25,ГАЗПРОМ ао,GAZP,57944,10677219830.3,244.1,239.5,247.4,246.71,243.12,246.71,43914810,243.13,243.13,246.71,10677219830.3,10677219830.3,10677219830.3,,3
TQBR,2019-10-28,ГАЗПРОМ ао,GAZP,52012,8616476167.8,247.3,242.7,249.96,244.4,246.57,244.4,34941430,246.6,246.6,244.4,8616476167.8,8616476167.8,8616476167.8,,3
TQBR,2019-10-29,ГАЗПРОМ ао,GAZP,80588,17705516915.3,244.03,241.4,253.69,253.1,249.9,253.1,70834920,249.95,249.95,253.1,17705516915.3,17705516915.3,17705516915.3,,3
TQBR,2019-10-30,ГАЗПРОМ ао,GAZP,127721,25402370309.6,252.9,252.01,265.26,261.6,259.67,261.6,97828440,259.66,259.66,261.6,25402370309.6,25402370309.6,25402370309.6,,3
TQBR,2019-10-31,ГАЗПРОМ ао,GAZP,116496,23516039644.5,262.25,257.0,267.4,260.0,262.22,260.0,89675720,262.23,262.23,260.0,23516039644.5,23516039644.5,23516039644.5,,3
TQBR,2019-11-01,ГАЗПРОМ ао,GAZP,72591,13331656838.5,260.1,256.35,264.28,263.79,261.23,263.79,51033540,261.23,261.23,263.79,13331656838.5,13331656838.5,13331656838.5,,3
TQBR,2019-11-05,ГАЗПРОМ ао,GAZP,51814,9738628702.8,266.0,261.31,267.53,263.0,264.22,263.0,36854690,264.24,264.24,263.0,9738628702.8,9738628702.8,9738628702.8,,3
TQBR,2019-11-06,ГАЗПРОМ ао,GAZP,51382,9936977290.8,263.14,258.91,266.98,266.98,263.56,266.98,37700330,263.58,263.58,266.98,9936977290.8,9936977290.8,9936977290.8,,3
TQBR,2019-11-07,ГАЗПРОМ ао,GAZP,78501,15121567085.8,266.01,264.66,272.68,270.74,269.15,270.74,56180950,269.16,269.16,270.74,15121567085.8,15121567085.8,15121567085.8,,3
TQBR,2019-11-08,ГАЗПРОМ ао,GAZP,52312,8933948286.7,269.92,264.45,270.2,266.0,267.12,266.0,33445000,267.12,267.12,266.0,8933948286.7,8933948286.7,8933948286.7,,3
TQBR,2019-11-11,ГАЗПРОМ ао,GAZP,69052,11215997931.6,265.0,259.8,265.45,260.4,262.08,260.4,42793340,262.1,262.1,260.4,11215997931.6,11215997931.6,11215997931.6,,3
TQBR,2019-11-12,ГАЗПРОМ ао,GAZP,74715,15987331003.2,260.81,256.13,264.57,257.25,259.84,257.25,61520830,259.87,259.87,257.25,15987331003.2,15987331003.2,15987331003.2,,3
TQBR,2019-11-13,ГАЗПРОМ ао,GAZP,106613,22211163286.3,256.11,250.79,257.19,251.8,252.99,251.8,87796850,252.98,252.98,251.8,22211163286.3,22211163286.3,22211163286.3,,3
TQBR,2019-11-14,ГАЗПРОМ ао,GAZP,157442,31768998177.6,252.56,244.8,253.46,248.34,248.81,248.34,127687870,248.8,248.8,248.34,31768998177.6,31768998177.6,31768998177.6,,3
TQBR,2019-11-15,ГАЗПРОМ ао,GAZP,112391,22159028711.1,248.5,245.0,250.47,248.01,247.99,248.01,89352610,248.0,248.0,248.01,22159028711.1,22159028711.1,22159028711.1,,3
TQBR,2019-11-18,ГАЗПРОМ ао,GAZP,69686,13113972679.3,250.0,245.62,250.4,246.15,248.15,246.15,52848250,248.14,248.14,246.15,13113972679.3,13113972679.3,13113972679.3,,3
TQBR,2019-11-19,ГАЗПРОМ ао,GAZP,81584,16311212292.6,246.5,244.32,248.7,248.01,246.88,248.01,66068080,246.88,246.88,248.01,16311212292.6,16311212292.6,16311212292.6,,3
